timestamp,ch1 (µV),event
16.4700,-24.16,0
16.4750,32.03,0
16.4800,32.03,0
16.4850,-22.94,0
16.4900,-22.94,0
16.4950,-3.63,0
16.5000,-3.63,0
16.5050,-8.20,0
16.5100,-25.95,0
16.5150,-25.95,0
16.5200,-25.95,0
16.5250,26.06,0
16.5300,26.06,0
16.5350,-7.46,0
16.5400,-7.46,0
16.5450,-7.46,0
16.5500,31.35,0
16.5550,-22.89,0
16.5600,-22.89,0
16.5650,25.22,0
16.5700,25.22,0
16.5750,25.22,0
16.5800,-0.55,0
16.5850,-0.55,0
16.5900,-0.55,0
16.5950,-0.55,0
16.6000,28.88,0
16.6050,28.88,0
16.6100,-0.05,0
16.6150,-6.31,0
16.6200,-6.31,0
16.6250,-6.31,0
16.6300,-6.31,0
16.6350,-6.31,0
16.6400,-23.59,0
16.6450,-23.59,0
16.6500,26.77,0
16.6550,26.77,0
16.6600,26.77,0
16.6650,26.77,0
16.6700,-0.83,0
16.6750,-0.83,0
16.6800,26.24,0
16.6850,26.24,0
16.6900,26.24,0
16.6950,26.24,0
16.7000,2.76,0
16.7050,2.76,0
16.7100,31.01,0
16.7150,31.01,0
16.7200,-23.17,0
16.7250,-23.17,0
16.7300,25.04,0
16.7350,25.04,0
16.7400,0.80,0
16.7450,0.80,0
16.7500,-14.96,0
16.7550,-7.83,0
16.7600,-21.03,0
16.7650,-21.03,0
16.7700,22.93,0
16.7750,22.93,0
16.7800,1.85,0
16.7850,-11.86,0
16.7900,-11.86,0
16.7950,-11.86,0
16.8000,31.57,0
16.8050,31.57,0
16.8100,21.88,0
16.8150,21.88,0
16.8200,21.88,0
16.8250,21.88,0
16.8300,1.07,0
16.8350,1.07,0
16.8400,-26.07,0
16.8450,-26.07,0
16.8500,-26.07,0
16.8550,-0.44,0
16.8600,-0.44,0
16.8650,-11.43,0
16.8700,-11.43,0
16.8750,1.07,0
16.8800,34.50,0
16.8850,18.21,0
16.8900,24.16,0
16.8950,24.16,0
16.9000,24.16,0
16.9050,24.16,0
16.9100,24.16,0
16.9150,31.92,0
16.9200,31.92,0
16.9250,23.90,0
16.9300,23.90,0
16.9350,-0.76,0
16.9400,31.33,0
16.9450,-0.76,0
16.9500,-0.76,0
16.9550,32.12,0
16.9600,32.12,0
16.9650,-23.81,0
16.9700,-23.81,0
16.9750,-23.81,0
16.9800,-23.81,0
16.9850,-23.81,0
16.9900,-23.81,0
16.9950,-23.81,0
17.0000,-23.81,1
17.0050,32.11,0
17.0100,32.11,0
17.0150,32.11,0
17.0200,32.11,0
17.0250,21.26,0
17.0300,21.26,0
17.0350,38.57,0
17.0400,38.57,0
17.0450,-24.02,0
17.0500,-24.02,0
17.0550,22.99,0
17.0600,-23.81,0
17.0650,5.02,0
17.0700,5.02,0
17.0750,34.00,0
17.0800,34.00,0
17.0850,-12.22,0
17.0900,-10.38,0
17.0950,3.38,0
17.1000,3.38,0
17.1050,19.36,0
17.1100,9.69,0
17.1150,-11.31,0
17.1200,-34.40,0
17.1250,-12.74,0
17.1300,-22.78,0
17.1350,-20.57,0
17.1400,-20.57,0
17.1450,30.65,0
17.1500,30.65,0
17.1550,30.65,0
17.1600,4.22,0
17.1650,4.22,0
17.1700,4.22,0
17.1750,19.29,0
17.1800,22.91,0
17.1850,4.22,0
17.1900,33.53,0
17.1950,33.53,0
17.2000,-9.54,0
17.2050,-9.54,0
17.2100,21.33,0
17.2150,21.33,0
17.2200,-24.26,0
17.2250,31.78,0
17.2300,-24.26,0
17.2350,-24.26,0
17.2400,-11.09,0
17.2450,8.13,0
17.2500,8.13,0
17.2550,-23.92,0
17.2600,-23.92,0
17.2650,31.52,0
17.2700,31.52,0
17.2750,31.52,0
17.2800,31.52,0
17.2850,5.32,0
17.2900,5.32,0
17.2950,-21.91,0
17.3000,23.60,0
17.3050,23.60,0
17.3100,23.60,0
17.3150,23.60,0
17.3200,-24.01,0
17.3250,-24.01,0
17.3300,31.13,0
17.3350,31.13,0
17.3400,-22.97,0
17.3450,-22.97,0
17.3500,-22.97,0
17.3550,-9.44,0
17.3600,36.14,0
17.3650,-22.97,0
17.3700,-8.89,0
17.3750,-8.89,0
17.3800,-22.61,0
17.3850,-22.61,0
17.3900,31.68,0
17.3950,31.68,0
17.4000,31.68,0
17.4050,31.68,0
17.4100,3.02,0
17.4150,3.02,0
17.4200,22.16,0
17.4250,18.01,0
17.4300,30.28,0
17.4350,30.28,0
17.4400,30.28,0
17.4450,30.28,0
17.4500,30.28,0
17.4550,30.28,0
17.4600,23.31,0
17.4650,23.31,0
17.4700,-24.00,0
17.4750,-24.00,0
17.4800,-10.96,0
17.4850,-10.96,0
17.4900,4.89,0
17.4950,4.89,0
17.5000,4.89,0
17.5050,-23.36,0
17.5100,-23.36,0
17.5150,-23.36,0
17.5200,3.11,0
17.5250,-8.62,0
17.5300,-10.96,0
17.5350,26.33,0
17.5400,26.33,0
17.5450,26.33,0
17.5500,26.33,0
17.5550,31.82,0
17.5600,31.82,0
17.5650,-11.26,0
