timestamp,ch1 (µV),event
24.895,38.67,0
24.9,45.91,0
24.905,45.91,0
24.91,31.27,0
24.915,31.27,0
24.92,33.7,0
24.925,33.7,0
24.93,33.7,0
24.935,33.34,0
24.94,33.34,0
24.945,33.34,0
24.95,-12.57,0
24.955,35.64,0
24.96,-73.14,0
24.965,-73.14,0
24.97,-1.67,0
24.975,-1.67,0
24.98,6.91,0
24.985,-1.67,0
24.99,36.72,0
24.995,51.89,0
25.0,51.89,0
25.005,47.85,0
25.01,47.85,0
25.015,48.52,0
25.02,48.52,0
25.025,48.52,0
25.03,48.52,0
25.035,48.52,0
25.04,37.4,0
25.045,-0.08,0
25.05,40.49,0
25.055,40.49,0
25.06,34.76,0
25.065,38.79,0
25.07,34.76,0
25.075,34.76,0
25.08,34.76,0
25.085,30.25,0
25.09,30.25,0
25.095,30.25,0
25.1,30.25,0
25.105,11.24,0
25.11,11.24,0
25.115,4.43,0
25.12,4.43,0
25.125,4.43,0
25.13,4.43,0
25.135,0.23,0
25.14,0.23,0
25.145,7.96,0
25.15,7.96,0
25.155,37.37,0
25.16,4.81,0
25.165,25.32,0
25.17,25.32,0
25.175,25.32,0
25.18,25.32,0
25.185,25.32,0
25.19,16.75,0
25.195,16.75,0
25.2,16.75,0
25.205,6.87,0
25.21,-5.87,0
25.215,28.98,0
25.22,-5.87,0
25.225,-5.87,0
25.23,-5.87,0
25.235,-5.87,0
25.24,25.32,0
25.245,-39.7,0
25.25,-3.18,0
25.255,24.92,0
25.26,46.21,0
25.265,46.21,0
25.27,46.21,0
25.275,46.21,0
25.28,46.21,0
25.285,46.21,0
25.29,46.21,0
25.295,46.21,0
25.3,6.65,0
25.305,1.98,0
25.31,1.98,0
25.315,1.98,0
25.32,-214.36,0
25.325,-160.77,0
25.33,-8.21,0
25.335,19.59,0
25.34,-51.87,0
25.345,81.78,0
25.35,81.78,1
25.355,81.78,0
25.36,10.58,0
25.365,208.04,0
25.37,56.09,0
25.375,56.09,0
25.38,56.09,0
25.385,56.09,0
25.39,54.72,0
25.395,38.04,0
25.4,38.04,0
25.405,25.86,0
25.41,25.86,0
25.415,25.86,0
25.42,25.86,0
25.425,25.86,0
25.43,21.55,0
25.435,21.55,0
25.44,40.37,0
25.445,40.37,0
25.45,14.59,0
25.455,14.59,0
25.46,23.92,0
25.465,13.12,0
25.47,13.12,0
25.475,13.12,0
25.48,14.59,0
25.485,13.12,0
25.49,4.43,0
25.495,15.69,0
25.5,-13.03,0
25.505,-13.03,0
25.51,-13.03,0
25.515,-13.03,0
25.52,-3.38,0
25.525,-3.38,0
25.53,-18.47,0
25.535,-18.47,0
25.54,-18.47,0
25.545,-18.47,0
25.55,-9.17,0
25.555,-9.17,0
25.56,41.94,0
25.565,41.94,0
25.57,43.36,0
25.575,28.75,0
25.58,28.75,0
25.585,16.88,0
25.59,16.88,0
25.595,16.88,0
25.6,16.88,0
25.605,16.88,0
25.61,16.88,0
25.615,30.69,0
25.62,-25.86,0
25.625,32.63,0
25.63,32.63,0
25.635,32.63,0
25.64,32.63,0
25.645,32.63,0
25.65,32.63,0
25.655,32.63,0
25.66,37.7,0
25.665,44.77,0
25.67,44.77,0
25.675,44.77,0
25.68,44.77,0
25.685,44.77,0
25.69,17.85,0
25.695,6.9,0
25.7,6.9,0
25.705,6.9,0
25.71,6.9,0
25.715,-13.82,0
25.72,-4.85,0
25.725,-4.85,0
25.73,25.99,0
25.735,16.76,0
25.74,-11.55,0
25.745,13.54,0
25.75,-34.39,0
25.755,-34.39,0
25.76,-62.97,0
25.765,-54.15,0
25.77,-62.97,0
25.775,-62.97,0
25.78,-62.97,0
25.785,-62.97,0
25.79,-162.15,0
25.795,-92.99,0
25.8,-92.99,0
25.805,-191.49,0
25.81,-191.49,0
25.815,-191.49,0
25.82,-191.49,0
25.825,-191.49,0
25.83,-191.49,0
25.835,-191.49,0
25.84,-391.44,0
25.845,-391.44,0
25.85,-179.09,0
25.855,-179.09,0
25.86,-161.19,0
25.865,-161.19,0
25.87,-161.19,0
25.875,-161.19,0
25.88,-55.31,0
25.885,-55.31,0
25.89,-115.64,0
25.895,-115.64,0
25.9,38.12,0
25.905,38.12,0
25.91,-61.49,0
25.915,-61.49,0
25.92,-61.49,0
25.925,-1.09,0
25.93,15.19,0
25.935,-46.28,0
25.94,-70.91,0
25.945,-70.91,0
25.95,-510.16,0
25.955,-510.16,0
25.96,-1077.97,0
25.965,-904.3,0
25.97,-904.3,0
25.975,-904.3,0
25.98,15.19,0
25.985,-1083.18,0
25.99,-1838.61,0
25.995,-1838.61,0
26.0,-1838.61,0
26.005,-1838.61,0
26.01,-1838.61,0
26.015,-1838.61,0
26.02,-1838.61,0
